Module	Mouse4A.FP19	Mouse9A.FP102	Mouse2A.FP07	Mouse2A.FP09	Mouse6A.FP31	Mouse6A.FP32	Mouse2A.FP08	Mouse6A.FP35	Mouse6A.FP36	Mouse6A.FP33	Mouse8A.DTT88	Mouse6A.FP34	Mouse8A.DTT89	Mouse10A.DTT110	Mouse8A.DTT86	Mouse8A.DTT87	Mouse10A.DTT112	Mouse9A.FP101	Mouse10A.DTT111	Mouse8A.DTT85	Mouse9A.FP100	Mouse4A.FP21	Mouse4A.FP20	Mouse4A.FP23	Mouse4A.FP22	Mouse8A.DTT90	Mouse10A.DTT109	Mouse4A.FP24	Mouse1A.FP04	Mouse8A.FP88	Mouse8A.FP89	Mouse1A.FP03	Mouse8A.FP86	Mouse1A.FP02	Mouse8A.FP87	Mouse1A.FP01	Mouse8A.FP85	Mouse1A.FP06	Mouse1A.FP05	Mouse9A.DTT101	Mouse9A.DTT100	Mouse9A.DTT102	Mouse4A.DTT19	Mouse4A.DTT23	Mouse4A.DTT22	Mouse4A.DTT24	Mouse4A.DTT21	Mouse4A.DTT20	Mouse5A.FP30	Mouse6A.DTT35	Mouse7A.DTT37	Mouse10A.FP110	Mouse6A.DTT36	Mouse7A.DTT39	Mouse10A.FP112	Mouse7A.DTT38	Mouse10A.FP111	Mouse6A.DTT31	Mouse10A.FP114	Mouse6A.DTT32	Mouse10A.FP113	Mouse6A.DTT33	Mouse6A.DTT34	Mouse5A.DTT30	Mouse5A.FP27	Mouse5A.FP28	Mouse5A.FP29	Mouse5A.FP25	Mouse5A.FP26	Mouse5A.DTT25	Mouse5A.DTT26	Mouse1B.DTT13	Mouse1B.DTT14	Mouse5A.DTT29	Mouse5A.DTT27	Mouse5A.DTT28	Mouse10A.FP109	Mouse8A.FP90	Mouse1B.DTT15	Mouse1B.DTT16	Mouse1B.DTT17	Mouse1B.DTT18	Mouse7A.FP37	Mouse7A.FP38	Mouse7A.FP39	Mouse2A.FP10	Mouse2A.FP12	Mouse9A.DTT99	Mouse2A.FP11	Mouse9A.DTT98	Mouse9A.DTT97	Mouse10A.DTT114	Mouse10A.DTT113	Mouse9A.FP97	Mouse9A.FP98	Mouse9A.FP99	Mouse3A.FP18	Mouse3A.FP17	Mouse3A.FP16	Mouse3A.FP15	Mouse3A.FP14	Mouse3A.FP13	Mouse7A.DTT40	Mouse7A.FP40	Mouse7A.DTT42	Mouse7A.FP41	Mouse7A.DTT41	Mouse7A.FP42
MF0050	13239.335	20089.09	12434.085	12125.535	8706.835	14157.75	12567.990000000002	9355.07	5049.469999999999	10610.71	7402.455	5652.8	15069.26	10806.295	12527.85	18930.315	11390.49	12420.884999999998	12788.335	14956.14	10843.544999999998	11901.27	11021.849999999999	19022.69	18220.915	18055.16	15465.55	14237.875	12856.59	16835.65	24952.21	12592.93	16000.365	17391.865	14699.275000000001	13487.99	11221.185000000001	11555.0	12014.1	3553.76	6619.86	2631.475	9438.93	12537.355	4419.995	9029.6	9458.915	10149.744999999999	7523.855	3400.215	8082.935	8926.985	5957.605	13950.21	25981.86	11685.875	13168.835	14994.56	21636.625	13509.975	31295.465	14009.12	1616.5	4071.675	9996.34	8496.46	20025.55	5559.815	10641.115000000002	14553.91	11166.71	15402.009999999998	17968.74	5274.145	14820.715	5974.495	14430.6	36035.645000000004	19034.95	6747.79	8838.175	6188.1849999999995	7199.585	9358.8	11914.87	6430.85	5120.8	23147.365	8374.225	35251.575	23305.315	10304.605	8950.369999999999	18458.22	14102.82	24593.645	22382.76	19384.205	9504.14	13731.085	11348.825	10786.939999999999	5162.965	9272.525	4731.62	6621.48	4723.915	7920.42
MF0094	8276.75	706.0	841.5	4171.0	1072.5	1200.0	1500.75	348.25	484.5	2835.5	589.0	120.75	1083.5	1124.5	3229.5	2823.5	405.0	973.0	2075.0	2929.75	207.25	4810.25	4062.75	20.0	102.25	2068.25	2864.75	41.75	74.25	3276.25	3946.0	981.25	2730.25	2221.25	2305.25	3367.5	2934.75	29.25	213.75	72.25	520.0	148.75	1890.75	329.5	139.5	1916.75	1797.5	2884.5	819.0	688.5	2227.25	703.75	330.25	3337.5	2320.25	1965.5	1527.25	3597.75	715.75	2566.75	92.5	2194.25	103.75	2222.5	390.0	296.25	20503.5	683.75	4948.0	1735.75	2112.0	1283.0	2771.5	642.75	2561.0	824.25	571.25	8341.0	1400.25	248.75	318.5	397.5	1678.0	1223.75	8570.0	1115.0	346.25	2141.75	1605.5	9285.0	3053.0	2547.25	110.75	1443.75	1260.0	2192.25	271.5	206.0	220.5	1100.0	675.25	604.0	561.75	5939.25	2114.25	1852.5	492.5	350.5
MF0051	12330.17	23484.800000000003	16606.1075	9097.08	10978.310000000001	17970.2675	11922.289999999999	7338.485	6628.0375	13860.0625	5458.62	4765.14	12993.765	18553.485	13152.175000000001	16178.064999999999	8103.655	19567.91	19411.755	18311.11	18267.45	11428.55	9899.465	18487.0	17725.0	13551.994999999999	14715.630000000001	13265.0	10969.0	10899.439999999999	17034.25	11707.285	15730.9925	7099.54	11853.48	7638.655	7931.845	8695.5	9070.0	11201.8275	15035.115	9193.52	15666.380000000001	11684.0	3894.5	6647.555	10219.665	10534.869999999999	7086.514999999999	4388.05	12217.3925	14282.6775	5240.02	12386.665	16115.655	7732.2125	17973.53	13336.92	16841.5	10508.710000000001	22395.5	12229.325	1987.375	5742.34	8341.5	5939.0	11255.055	11420.8125	12957.960000000001	9041.45	18886.274999999998	17910.8125	15995.939999999999	5279.6375	15842.595	6011.21	28840.149999999998	18205.645	18407.74	4584.04	4429.13	3083.5	10799.185	9055.495	8770.029999999999	6028.73	6490.6975	14117.11	7083.145	15728.2	20105.440000000002	6941.485000000001	7696.33	20378.122499999998	16443.475	11780.6725	14305.5	12965.0	6247.0	17170.6575	15265.305	12963.092499999999	3915.595	4681.98	4303.415	4630.145	3641.79	5652.46
MF0095	10256.51	28834.77	8300.09	8466.66	8191.36	7871.41	8155.39	7889.3	8761.69	7843.5	4947.24	6142.02	12070.36	8713.34	6878.29	7019.666666666667	7383.31	28590.6	8494.34	10361.2	30654.57	7299.46	6677.45	1772.9450000000002	972.08	12221.66	12091.86	3480.5	8215.645	10115.88	14861.17	15766.27	10063.49	10332.91	10186.31	9919.96	8241.38	5928.0	8311.55	15900.77	22076.96	12581.36	9889.29	3961.38	2380.82	7735.11	5179.66	6886.82	9274.63	6152.01	7323.89	4616.96	6568.04	14012.32	13001.31	6593.34	9407.76	12394.95	14496.08	8015.28	22940.09	8988.96	2694.25	7630.26	3583.68	8245.380000000001	9095.94	8659.64	8708.22	8021.14	10332.42	9507.69	8671.28	7015.21	12513.04	7998.42	11664.95	18077.79	11634.98	4417.08	2377.26	1580.53	6192.66	6139.94	5675.32	8347.46	9333.26	11795.44	10904.79	17632.46	8915.1	6129.47	9116.66	17452.44	13028.13	15309.62	8324.17	6494.56	4700.69	8609.9	6704.41	6202.12	4971.69	5701.96	6393.33	6013.79	4740.08	7520.92
MF0092	22066.91	11178.16	14174.33	17952.16	9639.36	12341.16	15791.59	21765.09	13286.0	10323.17	11024.17	13904.58	17225.16	8923.0	11358.04	12162.13	32665.67	15680.17	11816.83	16581.58	8992.77	16010.08	16982.75	78839.0	74199.75	24274.91	20258.92	57905.75	54918.25	26032.42	33281.0	16936.27	20861.99	23164.16	17427.81	16841.23	15342.94	46310.25	48867.25	5884.25	8974.51	2622.09	8990.79	47129.83	15711.17	26029.59	7665.5	9254.33	21651.33	6840.67	8497.73	20172.76	13903.92	13019.01	88917.91	12504.09	31931.41	16288.92	85665.92	13579.53	147442.84	10973.76	3367.25	10551.84	48888.0	35317.75	51175.66	6275.74	18060.51	14859.57	7858.5	10344.33	12637.14	13693.58	8597.16	11339.57	16754.75	63974.5	11008.49	18411.75	32985.84	25071.34	12996.01	13547.41	23108.17	13967.49	12412.09	23922.97	24236.16	46028.73	16959.8	34691.24	37998.08	19617.69	13929.13	34585.37	81992.35	84337.35	35675.34	23925.02	18176.74	19967.51	12443.24	31955.59	10574.41	26454.17	12412.0	19127.17
MF0090	7893.68	30483.71	11200.59	11241.66	8042.03	8326.41	11473.39	6742.85	4542.8	10579.58	4912.55	3940.0	4856.31	7942.09	6006.79	3107.63	9737.19	17215.04	8993.84	12074.7	10869.33	8303.79	10417.62	36816.5	35172.75	8930.2	9151.35	26037.5	20995.0	15466.34	23717.38	16553.77	7584.49	10973.24	9948.81	7537.4	4816.19	16957.75	18278.75	6222.62	3880.34	6581.64	6696.62	22676.42	7119.06	16438.56	4799.83	5460.08	6297.92	2572.36	8085.97	12077.79	3466.5	8827.99	37770.43	5059.01	19639.09	10124.28	26921.0	5279.78	43701.5	6528.81	721.5	8610.45	15415.25	11901.5	14503.52	10739.64	12514.89	5765.0	9457.42	8108.36	6133.64	4055.75	7498.35	8283.56	15086.2	39455.17	7287.99	4361.0	10418.23	7025.23	9518.91	8232.61	7213.65	6237.24	3728.98	8563.22	9443.49	12275.31	6798.72	12957.95	10160.0	15565.61	10901.13	10694.45	20338.17	19402.17	9169.67	15194.15	11670.91	11526.12	4734.95	14897.96	7705.41	9361.25	3533.5	5873.51
MF0016	2349.43	1409.69	1083.34	2084.41	1127.03	1411.16	1258.89	371.67	680.19	1191.67	106.5	836.19	182.5	1901.34	1021.04	520.13	616.48	799.93	2222.34	2338.2	397.24	1910.79	1486.62	20.88	9.33	798.67	1990.6	65.0	177.17	161.38	275.09	3618.27	965.99	1900.49	1497.81	1952.9	1298.94	920.67	750.17	423.6	272.29	797.86	2044.12	111.21	17.57	681.86	1579.33	1415.33	321.38	501.43	926.22	804.54	289.29	2083.74	1732.31	1949.76	1801.59	2181.53	713.83	1215.53	2564.67	809.31	208.5	183.76	117.0	81.67	831.52	463.39	767.39	1382.24	1459.42	1754.36	2169.14	96.96	1815.6	426.67	1716.7	342.54	1996.49	144.33	312.01	291.03	514.91	1163.86	1288.4	213.21	188.51	2086.97	269.04	5276.06	2047.47	1258.3	302.33	1703.36	1400.13	3186.7	283.67	215.56	135.94	1440.9	952.41	986.87	282.19	346.17	250.33	205.0	107.83	347.67
MF0017	28446.42	22839.43	29211.09	20015.82	20306.84	32523.58	24646.65	13774.39	12835.44	24379.92	7982.91	10265.1	14048.02	29735.59	25800.95	26126.56	19610.48	29628.6	32747.17	35820.11	26268.92	27155.21	24753.53	37999.63	36233.58	17352.57	26065.1	28503.75	26558.18	18036.8	25412.17	23367.86	35411.23	27891.65	30204.22	19336.23	20555.45	21146.0	24532.7	15020.52	19265.22	12452.45	27639.03	26486.71	9422.24	19621.95	14438.33	19342.07	16080.96	7970.18	20877.54	26765.22	10267.96	23042.67	51520.72	21633.17	37583.5	30036.87	35234.0	26240.7	62648.43	21067.74	3362.25	11884.35	19547.93	18077.67	39837.52	17776.38	24993.56	25192.82	31189.75	30957.35	31811.31	11262.54	20899.85	12438.91	44844.95	40442.04	32720.07	10570.83	14757.93	9726.37	19660.25	20324.02	24986.99	11797.62	11764.18	32729.76	16906.37	55698.15	31280.83	19919.21	19598.74	40781.19	31299.97	46612.54	20951.18	19812.68	15153.86	32867.5	27879.82	25731.96	9411.1	19328.38	10269.74	14949.46	8541.08	10852.59
MF0014	4426.13	2400.095	1628.55	3621.05	1960.805	2648.7	2498.915	1840.525	1728.43	2269.815	1835.505	1557.845	482.125	2003.885	2713.935	2848.3	3773.54	3012.05	2794.935	4574.915	1254.71	4681.395	5685.975	35356.604999999996	34113.0	1512.47	3691.3	25032.75	18880.965	3003.605	1929.28	5014.29	4027.175	5180.34	3257.785	4827.264999999999	3387.875	13957.5	15997.18	2195.05	1194.315	1026.5149999999999	3298.14	21678.02	6787.62	10152.1	3020.915	3412.995	2624.52	1564.3	1765.57	2711.975	1218.98	3293.09	13826.785	2796.36	5578.775	4488.65	9420.335	3661.4	18088.135000000002	2497.71	488.75	1231.72	2879.215	5960.0	1946.045	1150.125	1337.665	2195.3900000000003	2593.11	2530.01	3773.29	1683.145	2655.715	2420.215	2880.45	7020.19	2926.01	831.75	3231.49	2767.85	1353.975	2295.01	2095.205	871.935	1133.24	4422.9400000000005	1910.27	10999.245	4487.764999999999	3682.265	2921.665	4709.43	3280.585	5912.2	6932.86	6117.085	1067.0700000000002	1943.19	1352.635	1480.42	1317.175	2265.315	1770.415	2226.98	1504.415	2068.92
MF0058	190.0	83.0	129.0	667.0	150.0	150.0	195.0	117.0	32.0	361.0	83.0	62.0	166.0	154.0	622.0	488.0	167.0	26.0	281.0	566.0	20.0	368.0	167.0	26.0	14.0	395.0	1994.0	24.0	27.0	14.0	106.0	2562.0	404.0	296.0	222.0	431.0	235.0	23.0	58.0	92.0	94.0	178.0	255.0	209.0	66.0	482.0	230.0	297.0	161.0	508.0	642.0	62.0	119.0	875.0	296.0	384.0	167.0	1174.0	113.0	1475.0	32.0	951.0	106.0	96.0	54.0	30.0	266.0	68.0	208.0	201.0	694.0	268.0	568.0	55.0	392.0	190.0	134.0	30.0	268.0	18.0	48.0	101.0	67.0	136.0	295.0	28.0	66.0	453.0	174.0	1206.0	564.0	1051.0	90.0	136.0	117.0	85.0	129.0	72.0	26.0	195.0	91.0	70.0	247.0	89.0	617.0	19.0	84.0	21.0
MF0015	13091.41	4689.16	12278.83	11221.16	5678.31	9706.34	11332.09	12398.09	7789.0	6449.67	2852.17	9382.08	1884.66	6284.5	8082.66	8248.0	18175.17	3743.67	8387.83	13211.58	1242.27	11503.58	11276.75	37910.0	36234.75	5037.91	12292.92	26193.75	19934.25	5107.42	8052.5	8057.09	14300.74	19702.07	14973.74	13149.5	11554.93	18127.25	18181.25	2771.25	2033.01	1961.09	6468.07	23854.83	7212.17	12670.59	5683.0	7113.33	10690.83	3209.67	5077.73	15608.76	8268.92	10268.51	56303.91	11465.16	23514.41	13109.42	45811.92	12908.42	84168.84	8758.26	1277.25	5351.34	38649.0	19480.75	25997.16	2084.74	8774.01	13726.75	6145.5	9547.33	11783.34	6915.58	6788.16	5799.07	9969.75	9711.0	9132.91	10249.25	15376.84	11449.84	6986.51	9746.41	13477.17	7662.49	5265.09	20795.26	12921.16	39016.67	13759.83	21499.24	21497.08	12806.75	8667.51	30646.92	12422.85	19327.85	23005.84	21315.52	16197.24	18653.01	8375.24	22230.59	5985.41	18565.17	7311.0	8671.17
MF0059	7.0	9.0	13.0	19.0	4.0	8.0	14.0	53.0	16.0	7.0	30.0	28.0	65.0	4.0	45.0	11.0	43.0	5.0	2.0	86.0	5.0	9.0	9.0	13.0	7.0	161.0	608.0	12.0	8.0	6.0	7.0	1214.0	0.0	8.0	0.0	13.0	2.0	7.0	18.0	37.0	38.0	80.0	13.0	27.0	10.0	9.0	11.0	13.0	78.0	13.0	27.0	0.0	18.0	43.0	4.0	13.0	3.0	13.0	41.0	47.0	8.0	22.0	13.0	24.0	27.0	15.0	16.0	10.0	18.0	8.0	27.0	22.0	9.0	8.0	26.0	56.0	0.0	11.0	9.0	3.0	3.0	16.0	12.0	6.0	12.0	12.0	30.0	50.0	85.0	87.0	103.0	306.0	32.0	0.0	3.0	2.0	13.0	21.0	8.0	38.0	10.0	7.0	16.0	14.0	28.0	6.0	9.0	9.0
MF0012	1639.0	1108.0	3139.33	1675.5	984.0	1148.0	2143.33	3646.0	2110.5	1143.0	166.0	2799.5	193.0	1631.0	2099.0	2973.0	5094.0	740.0	1966.0	2581.0	221.0	2321.0	2044.0	986.0	765.0	407.5	3488.5	540.0	707.0	41.0	571.0	3686.0	3292.0	2638.0	1757.0	3833.0	2157.0	1572.0	910.0	257.0	190.0	497.0	1879.0	871.0	181.0	875.0	1117.0	1573.0	2644.0	1171.0	1180.83	4465.0	2487.5	1493.0	14278.5	2049.0	5975.17	2338.0	12708.5	2303.0	24155.0	1250.0	426.5	767.0	11991.0	4797.0	1769.33	355.0	1333.17	1451.0	1179.0	1754.17	3424.0	1663.0	1442.0	1083.33	2637.0	245.0	2132.0	3177.0	4107.17	3045.5	1514.67	1458.33	1072.0	1981.33	1397.17	2686.0	3429.33	8454.0	3797.0	6500.0	6552.0	3375.0	2633.0	4137.0	3327.67	5826.67	7470.67	6358.17	4835.33	5519.67	2379.33	4763.17	1615.0	4937.0	1954.5	2235.5
MF0056	13701.26	3209.19	18537.17	6683.41	12113.86	21603.33	12625.89	1476.88	311.86	15383.83	332.24	293.69	109.36	22054.17	15550.21	7299.3	3452.64	711.6	23756.84	20379.37	294.9	14309.46	11804.12	105.21	50.0	299.74	14808.26	31.5	720.26	413.71	1620.42	12479.94	17885.49	6467.66	11186.81	5259.06	7695.44	62.83	498.03	156.6	109.96	357.36	18440.96	294.38	102.07	829.86	7625.5	10800.83	373.21	823.76	12360.06	17205.71	164.29	9534.91	11186.81	8004.92	20260.26	15821.2	4028.0	13404.03	956.26	11696.98	129.5	175.43	142.93	188.5	12567.86	10556.06	15036.72	9409.74	20801.09	21024.69	19465.81	203.29	11020.1	1326.67	34013.2	129.21	21768.99	1823.0	3941.01	1636.36	10650.91	9423.69	9437.74	374.71	488.51	8305.97	340.21	14427.06	15181.3	3787.14	206.83	20693.19	16781.13	10823.37	8353.34	6023.39	1160.77	19376.73	17600.91	14412.87	836.36	1407.79	963.5	239.29	150.5	761.5
MF0057	1193.33	163.32999999999998	399.665	1063.455	588.995	672.585	595.36	44.17	5.5	657.75	34.5	23.83	26.17	582.0	656.105	1345.085	135.32999999999998	65.755	946.5	696.27	24.950000000000003	694.9799999999999	693.3100000000001	0.0	0.0	115.28500000000001	883.8299999999999	0.0	7.33	14.5	150.375	645.0	950.495	1496.085	1201.415	1950.83	1574.085	7.33	19.17	16.17	15.67	42.5	981.8349999999999	88.775	0.0	279.5	899.5	1461.915	0.0	165.75	575.335	423.16999999999996	52.5	1245.67	571.655	654.79	666.55	1507.67	80.75	1272.75	18.795	1001.17	0.0	0.0	0.0	0.0	633.835	151.5	496.85999999999996	838.83	973.13	616.415	1343.585	0.0	1320.335	283.66499999999996	320.0	16.0	760.165	131.5	153.835	276.93	215.835	424.42499999999995	472.45500000000004	0.0	65.67500000000001	1135.5	0.0	2313.115	1396.83	560.67	33.83	1048.26	678.15	1299.77	107.585	127.11500000000001	30.585	570.585	388.665	351.835	350.01	96.98	344.5	25.5	0.0	18.5
MF0010	22208.585	27330.43	28907.275	20794.1	20811.684999999998	32260.229999999996	25605.925	14843.64	12607.775	23694.385	8417.095000000001	10330.935	13350.664999999999	27169.355000000003	28575.115	30136.089999999997	20050.665	30303.594999999998	31052.035	36551.405	26441.675	26582.545	25156.445	55014.545	52754.665	17489.85	29300.185	40087.5	34297.93	16185.3	23421.555	28411.915	39198.925	32356.93	33078.32	25832.53	24887.835	26598.0	30990.28	16002.1	19868.14	12762.37	25973.195	37069.29	12600.575	23102.620000000003	18302.915	22112.4	15756.039999999999	7966.1	19155.885000000002	24056.54	10467.045	26909.690000000002	54782.149999999994	23679.805	35645.04	31666.97	39421.42	27513.135000000002	62731.770000000004	25100.510000000002	3292.5	10400.105	19784.93	19372.335	19576.004999999997	16399.66	20656.495000000003	27603.940000000002	29586.379999999997	32581.844999999998	35891.66	11375.87	27747.015	13532.175	39754.90000000001	33686.875	37064.604999999996	10336.165	14796.895	10053.705	16822.45	20553.940000000002	17941.575	10534.37	11455.145	41944.384999999995	15211.79	67904.66500000001	39968.03	20703.605	19489.075	44474.775	34123.92	52645.990000000005	20149.305	19657.925000000003	14463.640000000001	32071.469999999998	26973.27	25457.51	9934.935	15421.71	9837.154999999999	13970.795	8854.415	11216.34
MF0054	6731.794999999999	11658.405	6595.915	5777.2575	5028.9	7430.5025000000005	6064.985000000001	4097.692499999999	3349.7625000000003	5348.049999999999	3423.8875	2645.0725	7025.87	5787.2275	7041.165	9887.865	4619.005	10887.3	6554.327499999999	8022.17	9677.7675	5647.0425	5556.662499999999	9313.835	8953.4575	8516.2775	9171.0275	7208.6875	6742.36	7384.5025	10917.1975	6466.25	9317.755000000001	8059.2775	8595.4825	6678.1849999999995	6760.0225	5280.895	6177.12	5250.28	7603.1075	4113.8275	5271.2474999999995	6934.3975	2583.89	6071.14	4794.2075	5362.6	4287.1675	3050.86	5568.4375	3887.1324999999997	3050.9375	7966.495	9612.1075	5835.197499999999	5981.99	9447.8675	8104.625	8302.032500000001	11335.1725	8156.780000000001	1152.0	3284.8825	2302.0275	3641.6675	9383.057499999999	3675.31	5465.545	6825.965	7183.76	8039.009999999999	9075.505	3178.5200000000004	8048.487499999999	3748.3075	7809.675	14729.375	9831.84	2624.9575	2905.16	1921.0575	3801.4275	4415.3025	5511.307500000001	3604.3325	3516.2225	11715.7625	4615.8324999999995	17252.34	11522.32	5108.737499999999	3984.2675	11009.720000000001	8460.975	12983.9275	6847.9974999999995	5533.882500000001	2816.7325	6253.545	5278.8825	4742.8825	2788.1150000000002	4094.1675	3699.185	2954.5625	2396.145	3582.8975
MF0098	996.3866666666667	4331.053333333333	876.8333333333334	2031.22	823.66	811.5566666666667	1579.5033333333333	2798.1133333333332	1419.3333333333333	1900.89	3749.39	1927.4433333333334	9148.553333333333	762.3333333333334	896.5533333333333	614.61	3111.39	4209.333333333333	882.7766666666666	1285.22	3689.2833333333333	1079.5	887.4433333333333	68.16666666666667	176.66666666666666	9749.72	659.2233333333334	365.3333333333333	359.6666666666667	7458.889999999999	11984.0	543.4466666666666	1074.83	917.4966666666666	1588.8866666666665	822.6666666666666	934.8366666666667	988.0	582.8333333333334	1210.5	3294.0033333333336	743.7800000000001	649.1633333333333	640.2766666666666	496.22333333333336	1475.4466666666667	440.3333333333333	719.3866666666667	2160.7766666666666	1172.5566666666666	931.7166666666667	354.83666666666664	2484.556666666667	1132.0033333333333	2420.22	644.2766666666666	780.3299999999999	1223.0566666666666	1354.0566666666666	652.5566666666667	799.7800000000001	830.3366666666667	696.5	1120.4466666666667	949.1666666666666	710.6666666666666	2537.443333333333	654.6633333333333	2029.78	528.0	952.61	805.2199999999999	1013.2233333333334	1857.11	825.9433333333333	1816.4966666666667	685.0	12104.166666666666	1006.7766666666666	1945.0	386.72333333333336	353.6133333333334	896.7800000000001	1161.61	1581.7233333333334	2202.0533333333333	1598.0566666666666	714.0033333333334	1811.7766666666666	1543.2233333333334	862.61	926.3299999999999	1739.11	501.3333333333333	549.4466666666666	1498.39	289.72666666666663	396.22666666666663	2372.89	763.6166666666667	536.3866666666667	635.28	1462.5533333333333	620.2233333333334	1182.72	558.89	1536.5	2119.056666666667
MF0011	15852.8	23031.629999999997	15359.124999999998	13215.16	11032.999999999998	17338.71	13962.405	8389.445	6978.72	14310.71	4216.455	5450.3	7299.01	16092.545	14863.475	9568.150000000001	10859.99	20006.97	18206.335	20260.475	17247.379999999997	16379.435	14389.935000000001	19516.815	18436.79	9228.785	14440.8	14915.625	14889.84	10642.9	14291.335	13491.93	38945.73	15636.654999999999	34238.55	11949.615	12770.395	11674.25	13560.35	9886.51	12490.86	7819.475	15661.595	13467.605	4828.87	10441.475	8817.665	12338.205	8861.73	4243.09	11123.349999999999	27747.22	5356.48	13712.585	29433.86	12492.914999999999	20469.17	16906.185	23431.0	14223.6	38009.465	11635.62	1780.625	6150.175	10383.465	10304.585	14942.095	9511.69	13657.2	14072.91	16994.045	16641.595	18176.075	5951.77	12457.755	6870.535	23314.225	26815.02	17771.365	5849.415	8877.885	6151.185	10640.545	11530.839999999998	13013.155	6796.39	6881.51	18326.74	10247.515000000001	35284.325	16914.690000000002	11759.855	10821.37	43638.19	17089.905	26389.02	20059.595	18272.04	8370.35	17629.67	14721.74	13565.900000000001	5158.88	10461.67	5621.12	8388.23	4648.79	7257.795
MF0055	6971.49	6360.49	3641.33	8098.16	5410.14	7765.34	6139.84	1361.51	800.0	6777.34	678.17	1198.66	863.33	3106.0	8946.16	8748.5	1613.5	3248.34	4648.33	9885.33	1077.85	9335.0	8195.83	95.0	43.0	3592.49	5548.0	188.5	691.83	477.67	4496.83	9111.34	15476.49	18373.49	16349.49	13051.83	13111.18	2112.83	2179.67	1940.67	1312.68	3085.84	6095.99	403.5	64.17	1444.84	4644.5	7116.66	848.33	421.5	2136.65	1420.18	373.67	8383.18	8554.16	10974.99	5040.33	9955.34	1554.17	10513.67	1222.67	6369.68	152.0	533.34	331.0	271.0	2458.83	491.49	2120.34	13717.33	5237.5	5639.66	10418.84	347.33	6301.33	2179.82	1995.0	1183.5	7965.66	611.0	2369.84	1737.84	1409.51	7094.99	7229.84	411.99	427.34	20442.51	739.66	42288.84	12218.16	3799.66	834.16	12307.83	8937.01	34075.34	1072.85	826.85	423.84	3262.52	2349.99	2981.51	1445.49	1636.84	924.16	672.67	316.5	1034.17
MF0009	24858.01	77976.03	40174.75	32322.11	26293.92	36427.76	36211.87	34298.94	35932.38	25621.7	22372.72	26350.54	49601.3	31569.08	34125.9	21641.95	38026.7	105944.69	33382.64	44958.92	99605.18	27547.08	27093.07	41301.26	38830.66	54013.11	30065.04	34972.5	41689.7	49579.77	68360.71	35098.42	48920.09	40741.26	45671.84	30852.5	31044.6	33531.84	40907.56	55530.03	75298.27	45268.57	30621.22	37560.08	16154.98	39951.4	16882.83	23540.15	42143.92	23321.2	31019.64	24817.2	28803.92	35992.07	71936.84	32551.88	40527.19	39303.3	64789.0	32092.8	106785.7	24424.04	10511.5	32428.53	29742.36	35904.84	25299.13	28681.56	22923.36	32728.11	41343.7	41380.54	42200.52	31804.91	31288.19	32920.55	45273.2	109997.91	42371.94	22710.66	18630.06	12457.24	26763.3	27650.55	21576.97	31560.74	35682.56	48113.56	41779.24	82346.03	34976.87	32448.01	46218.82	67465.72	53033.24	71890.71	20985.5	24229.38	27944.02	40933.2	33688.94	32491.79	22713.87	28422.09	25173.81	28520.92	21971.83	26399.51
MF0007	2380.0	515.0	3941.6666666666665	1736.6666666666667	430.5	1176.3333333333333	2465.5	5307.5	3522.3333333333335	536.0	1679.5	3995.1666666666665	408.0	1226.6666666666667	406.5	232.0	7938.0	874.0	1605.3333333333333	1907.8333333333333	374.0	2090.8333333333335	3174.8333333333335	35921.5	34608.5	1118.5	2840.8333333333335	25029.5	18118.5	2896.0	414.0	1462.25	125.25	1913.0	239.25	1091.5	127.75	13934.0	15099.0	1669.0	825.0	549.5	480.16	21999.0	6789.0	9154.5	1060.0	704.0	5087.333333333333	1195.0	1128.5	6685.5	3743.5	772.0	23574.166666666668	360.0	9016.166666666666	1505.8333333333333	21023.833333333332	729.8333333333334	39382.333333333336	718.8333333333334	525.1666666666666	2826.3333333333335	17653.333333333332	9710.166666666666	3349.5	910.5	2064.0	212.75	538.34	1860.6666666666667	1222.84	3327.8333333333335	554.0	2202.5	3647.1666666666665	1089.5	667.66	4367.166666666667	6127.666666666667	4683.0	2906.0	1662.8333333333333	1775.5	3613.3333333333335	2414.8333333333335	905.0	6101.666666666667	1575.0	1140.5	7753.5	9675.166666666666	1183.5	387.0	263.0	5387.666666666667	8518.666666666666	10145.0	8026.0	6162.166666666667	7020.666666666667	3109.8333333333335	10883.5	2527.8333333333335	8833.0	3445.6666666666665	3931.0
MF0008	3133.5	648.25	4501.415	2641.5	2408.665	3111.585	3851.415	5154.75	3177.125	2393.875	1730.25	3499.5	307.0	2773.125	1980.75	1897.085	8701.75	1828.835	3900.0	4690.335	410.21000000000004	3755.915	4874.585	36741.25	35130.625	1848.0	6080.625	25996.5	20657.75	1517.5	618.0	6579.5	2596.25	5029.415	2018.165	4325.125	1769.085	16008.875	17573.125	1734.25	1350.375	502.5	2354.915	22224.25	6964.625	9670.625	1986.5	2028.585	5083.0	1529.75	1723.79	7184.5	3268.0	2335.0	27528.0	1890.415	11139.835	4053.75	24057.75	3016.0	42616.5	2234.5	647.375	1658.625	15081.875	10583.5	4191.04	2297.25	4770.335	1542.0	2386.585	3053.835	3158.835	3188.875	2033.915	2776.29	6271.375	1316.125	2481.165	4086.5	7988.085	6187.75	2771.96	2905.665	1535.75	2627.915	2569.835	3061.5	5168.54	7118.625	4143.5	9666.5	9907.0	4578.0	3030.335	3709.0	14776.335	16242.835	9024.835	7844.71	6103.665	6708.585	3138.165	6499.335	2083.5	7127.25	3143.75	4266.25
